algorithm,bits,wikitext2,c4,arc_easy,arc_challenge,piqa,hellaswag,winogrande,boolq,avg
awq,3.2487046632124352,6.826497554779053,8.993414878845215,0.6654040404040404,0.40955631399317405,0.7693144722524483,0.7071300537741486,0.654301499605367,0.6792048929663609,0.6474852121659233
awq,2.7529145077720205,8.036619186401367,10.731832504272461,0.5913299663299664,0.36177474402730375,0.7459194776931447,0.6695877315275841,0.6408839779005525,0.6504587155963303,0.6099924355124803
algorithm,bits,wikitext2,c4,arc_easy,arc_challenge,piqa,hellaswag,winogrande,boolq,avg
awq,2.25,10.224517822265625,13.45705795288086,0.5875420875420876,0.34215017064846415,0.721436343852013,0.6231826329416451,0.6101026045777427,0.6513761467889908,0.5892983310584906
